"id","rank","name","author","uses_atlas_codes","translations","stages","groups","synonyms"
"13978","subspecies","Crepis baldaccii albanica","(Halácsy) Jáv.","",";Албански димак;Albanski dimak;;;","","13",""
"13977","species","Crepis rubra","L.","",";Црвени димак, црвена чекињуша;Crveni dimak;Ružičasti dimak;;","","13",""
"13976","subspecies","Crepis froelichiana dinarica","(Beck) Gutermann","",";Динарски димак;Dinarski dimak;;;","","13","Crepis dinarica;Crepis praemorsa subsp. dinarica;Crepis incarnata"
"13975","species","Crepis froelichiana","Froel.","","Pink hawksbeard;Ружичаста чекињуша;;Froelichov dimak;;","","13",""
"13974","subspecies","Crepis foetida rhoeadifolia","(M. Bieb.) Čelak.","",";Мирисави димак;Mirisni dimak;Bodljastodlakavi dimak;;","","13",""
"13973","species","Himantoglossum caprinum","(M. Bieb.) Spreng.","",";Смичак;Smičak;;;","","13","Himantoglossum caprinum subsp. rumelicum"
"13972","species","Crocus cancellatus","Herb.","","","","13",""
"13971","subspecies","Ulmus minor minor","Mill.","",";Пољски брест;Poljski brest, grabolisni brest;;;","","13",""
"13970","species","Hylotelephium vulgare","(Haw.) Holub","",";Жедњак, бобовник;Žednjak, bobovnik;;;","","13","Sedum vulgare"
"13969","subspecies","Gentiana verna verna","L.","",";Пролећна линцура;;;;Proljećna lincura","","13",""
"13968","subspecies","Gentiana verna balcanica","N. M. Pritch.","",";Балканска линцура;;;Balkanska lincura;","","13",""
"13967","subspecies","Gentiana verna pontica","(Soltok.) Litard. & Maire","","Pontic gentian;Понтски енцијан;Pontski encijan;;;","","13",""
"13966","subspecies","Gentiana verna tergestina","(Beck) Hayek","",";Калуђерак;Kaluđerak;Tršćanski srčanik;Tršćanska sirištara;","","13","Gentiana tergestina"
"13965","subspecies","Asperula purpurea apiculata","(Sibth. & Sm.) Ehrend.","","","","13","Galium apiculatum"
"13964","subspecies","Ononis spinosa spinosa","L.","","","","13","Ononis campestris"
"13963","subspecies","Ononis spinosa austriaca","(Beck) Gams","","","","13",""
"13962","subspecies","Ononis spinosa leiosperma","(Boiss.) Širj.","",";;;Glatkosjemeni gladiš;;","","13","Ononis leiosperma"
"13961","subspecies","Ononis spinosa procurrens","(Wallr.) Briq.","","Common Restharrow;Пузећи гладиш;;Puzavi gladiš;;","","13","Ononis repens"
"13960","subspecies","Ononis spinosa hircina","(Jacq.) Gams","",";Ливадски гладиш;Livadski gladiš;Poljski gladiš;;","","13","Ononis arvensis;Ononis spinosa subsp. spinosiformis"
"13959","species","Bulbocodium versicolor","(Ker Gawl.) Spreng.","","Meadow Saffron;Шафрањика;Šafranjika;;;","","13","Colchicum bulbocodium subsp. versicolor"
"13958","species","Epipactis tallosii","A. Molnár & Robatsch","",";Талошијева калужђарка;Talošijeva kaluđerka;Talošijeva kruščika;;","","13",""
"13957","genus","Bulbocodium","L.","","","","13",""
"13956","species","Colchicum haynaldii","Heuff.","","Balkan crocus;Хајналдов мразовац;Hajnaldov šafran;Kohov mrazovac, Visianijev mrazovac;;","","13","Colchicum kochii;Colchicum visianii"
"13955","subspecies","Rhamnus saxatilis tinctoria","Nyman","",";Кркавина;;Pasjak;;","","13",""
"13954","species","Himantoglossum robertianum","(Loisel.) P. Delforge","","","","13",""
"13953","subspecies","Anacamptis palustris elegans","(Heuff.) R. M. Bateman, Pridgeon & M. W. Chase","","","","13","Orchis laxiflora subsp. elegans"
"13952","subspecies","Orchis mascula speciosa","(Mutel) Hegi","","Splendid Early Purple Orchid;Ушасти каћунак;Ušasti kaćunak;;;","","13","Orchis mascula subsp. signifera;Orchis signifera"
"13951","species","Orchis provincialis","Balb. ex Lam. & DC.","",";;;Finobodljasti kaćun;;","","13",""
"13950","subspecies","Helianthemum nummularium obscurum","(Čelak.) Holub","",";Сунчев цвет;Sunčev cvet;;;","","13",""
"13949","species","Lupinus polyphyllus","Lindl.","",";Великолисна лупина;Velikolisna lupina;;;","","13",""
"13948","species","Lupinus luteus","L.","",";Жућкаста лупина;Žućkasta lupina;;;","","13",""
"13947","subspecies","Ranunculus polyanthemos polyanthemoides","(Boreau) Ahlfv.","","","","13","Ranunculus polyanthemoides"
"13946","subspecies","Ranunculus polyanthemos polyanthemophyllus","(W. Koch & H. E. Hess) Baltisb.","","","","13",""
"13945","species","Paulownia elongata","S.Y. Hu","","","","13",""
"13944","species","Paulownia tomentosa","(Thunb.) Siebold & Zucc.","","Empress tree, Foxglove-tree;Пауловнија, царско дрво;Carsko drvo, paulovnija;;;","","13",""
"13943","genus","Paulownia","Siebold & Zucc.","",";Пауловнија;Paulovnija;;;","","13",""
"13942","family","Paulowniaceae","Nakai","","","","13",""
"13941","species","Gymnocladus dioica","(L.) K. Koch","","","","13",""
"13940","genus","Gymnocladus","Lam.","","","","13",""
"13939","species","Dicyphus albonasutus","Fieber, 1858","","","1;2;5","20",""
"13938","species","Spilostethus saxatilis","(Scopoli, 1763)","","","1;2;3;5","20",""
"13937","species","Zicrona caerulea","Linnaeus, 1758","","Blue Shieldbug;;;;;","1;2;3;5","20",""
"13936","genus","Zicrona","Amyot & Serville, 1843","","","1;2;3;5","20",""
"13935","species","Nabis brevis","Scholtz, 1847","","","1;2;3;5","20",""
"13934","subspecies","Leucanthemum ircutianum leucolepis","(Briq. & Cavill.) Vogt & Greuter","",";Ивањшчица, маргарета;Ivanjščica, margareta;;;","","13","Leucanthemum vulgare subsp. leucolepis;Leucanthemum leucolepis"
"13932","subspecies","Senecio leucanthemifolius vernalis","(Waldst. & Kit.) Greuter","","Eastern groundsel;Рана крстица;;Proljetni staračac;Proljetni kostriš;Proljetnji dragušac","","13","Senecio vernalis"
"13931","subspecies","Senecio hercynicus dalmaticus","(Griseb.) Greuter","",";Далматинска крстица;;Dalmatinski staračac;Dalmatinski kostriš;Dalmatinski dragušac","","13",""
"13930","subspecies","Picris hieracioides umbellata","(Schrank) Ces.","","","","13",""
"13929","subspecies","Carduus pycnocephalus marmoratus","(Boiss. & Heldr.) P. H. Davis","","Mediterranean Thistle;Медитерански стричак;Mediteranski stričak;;;","","13",""
"13928","species","Carduus pycnocephalus","L.","","Italian Thistle;Ситноглавичасти стричак;Sitnoglavičasti stričak;Sitnoglavičasti stričak;;","","13",""
"13927","species","Opuntia ficus-indica","(L.) Mill.","","Indian fig opuntia;Опунција;Opuncija;Indijska smokva;;","","13",""
"13926","genus","Opuntia","(L.) Mill.","",";Опунције;Kaktusi-opuncije;;;","","13",""
"13925","family","Cactaceae","Juss.","",";Кактуси;Kaktusi;;;","","13",""
"13923","subspecies","Viola tricolor alpestris","(Ging.) Ces.","",";Алпска љубичица;Alpska ljubičica;;;","","13","Viola tricolor subsp. subalpina;Viola saxatilis"
"13921","subspecies","Scutellaria albida velenovskyi","(Rech. f.) Greuter & Burdet","","","","13",""
"13920","species","Belonochilus numenius","(Say, 1832)","","","1;2;3;5","20",""
"13919","genus","Belonochilus","","","","1;2;3;5","20",""
"13918","subspecies","Verbascum chaixii austriacum","(Roem. & Schult.) Hayek","",";Дивизма аустријска;;Austrijska divizma;;","","13",""
"13917","subspecies","Valeriana saxatilis pancicii","(Halácsy & Bald.) Ockendon","",";Панчићев одољен;;;;Pančićev odoljen","","13","Valeriana pancicii"
"13916","subspecies","Valeriana excelsa sambucifolia","(Pohl) Holub","","","","13",""
"13915","species","Valeriana excelsa","Poir.","",";Витки одољен;Vitki odoljen, vitki valerijan;;;","","13",""
"13914","species","Thymus dacicus","Borbás","","Dacian Thyme;Дачка мајкина душица;Dakijska majčina dušica;;;","","13",""
"13913","subspecies","Thymus pulegioides effusus","(Host) Ronniger","",";Растресита мајчина душица;;Polegajući vrisić;;","","13","Thymus effusus;Thymus serpyllum subsp. effusus"
"13912","subspecies","Thymus pulegioides chamaedrys","(Fr.) Guşul.","",";Шумска мајчина душица;;Šumski vrisić;Vrisak;","","13","Thymus chamaedrys"
"13911","species","Verbascum adenanthum","Bornm.","",";Серпенстинска дивизма;Serpentinska divizma;;;Serpentinska divizma","","13","Verbascum serpentinicum"
"13910","subspecies","Centaurea stoebe australis","(A. Kern.) Greuter","","Spotted knapweed;Умрљани различак, венчасти различак, Биберстајнова зечина;Umrljani različak, venčasti različak, Biberstajnova zečina;Sitnocvjetna zečina;;","","13","Centaurea micranthos;Centaurea biebersteinii;Centaurea maculosa;Centaurea stoebe subsp. micranthos"
"13909","subspecies","Centaurea scabiosa fritschii","(Hayek) Hayek","",";Фричова зечина;Fričova zečina;Fritschova zečina;;","","13","Centaurea fritschii"
"13908","subspecies","Centaurea scabiosa spinulosa","(Spreng.) Arcang.","","","","13","Centaurea spinulosa"
"13907","order","Diptera","","","Fly;двокрилци;Dvokrilci;;;","1;2;3;5","",""
"13906","subspecies","Stipa pulcherrima crassiculmis","(P. A. Smirn.) Tzvelev","","","","13",""
"13905","subspecies","Stipa pulcherrima epilosa","(Martinovský) Tzvelev","","","","13",""
"13903","subspecies","Thymus pulegioides pilisiensis","(Borbás) Ined.","","","","13","Thymus × pilisiensis"
"13902","species","Dactylorhiza traunsteineri","(Saut. ex Rchb.) Soó","",";;;Traunsteinerova kukavica;;","","13",""
"13901","species","Lotus hispidus","DC.","",";Длакави звездан;Kosmati zvezdan;;;","","13",""
"13900","subspecies","Thymus pulegioides montanus","(Benth.) Ronniger","",";Планински врисић, планинска мајчина душица;Planinski vrisić;Planinski vrisić;;","","13","Thymus pulegioides var. parviflorus;Thymus pulegioides var. danubialis;Thymus serpyllum subsp. montanus"
"13899","subspecies","Thymus praecox jankae","(Čelak.) Jalas","",";Пузајућа мајчина душица;Puzeći vrisić;;;","","13","Thymus jugoslavicus;Thymus jankae var. serbicus;Thymus serpyllum var. serbicus;Thymus jankae"
"13898","subspecies","Thymus praecox polytrichus","(A. Kern. ex Borbás) Jalas","",";Балкански врисић, балканска мајчина душица;Balkanski vrisić, balkanska majčina dušica;Balkanska majčina dušica;;","","13","Thymus balcanus;Thymus serpyllum subsp. balcanus;Thymus polytrichus;Thymus serpyllum subsp. trachselianus;Thymus kerneri"
"13896","subspecies","Tephroseris longifolia gaudinii","(Gremli) Kerguélen","",";Гаудинов костриш, танколисни костриш;Gaudinov kostriš, tankolisni kostriš;Tankolistna mličika;;","","13","Tephroseris tenuifolia"
"13895","species","Tephroseris longifolia","(Jacq.) Griseb. & Schenk","",";Дуголисни костриш;Dugolisni kostriš;;;","","13","Senecio ovirensis"
"13894","species","Eschscholzia californica","Cham.","","California poppy;Калифорнијски мак;Kalifornijski mak;;;","","13",""
"13893","genus","Eschscholzia","","","","","13",""
"13892","species","Otis tarda","Linnaeus, 1758","1","great bustard;велика дропља;velika droplja;Droplja;;","1;4;5","18",""
"13891","genus","Otis","","1","bustards;дропље;droplje;;;","1;4;5","18",""
"13890","family","Otididae","","1","bustards, cuckoos, nightbirds, swifts;дропље;droplje;;;","1;4;5","18",""
"13889","order","Otidiformes","Wagler, 1830","1","Bustards;дропље;droplje;droplje;droplje;","1;4;5","18",""
"13888","class","Aves","","1","Birds;птице;ptice;ptice;ptice;","1;2;4;5","18",""
"13887","subspecies","Tephroseris integrifolia aucheri","(DC.) B. Nord.","",";Старопланински костриш;Staroplaninski kostriš;;;","","13",""
"13886","subspecies","Tephroseris papposa wagneri","(Degen) B. Nord.","",";Вагнеров костриш;Vagnerov kostriš;;;","","13","Senecio wagneri;Tephroseris wagneri;Senecio papposus subsp. wagneri"
"13885","species","Epipactis purpurata","Sm.","",";Калужђарка;Kalužđarka;Purpurna kruščika;;","","13","Epipactis pseudopurpurata"
"13884","species","Cerastium moesiacum","Friv.","",";Мезијски рошац;Mezijski rošac;;;","","13",""
"13883","species","Onobrychis caput-galli","Lam.","",";;;Jednogodišnja grahorka;;","","13",""
"13882","species","Hypericum repens","L.","","","","13",""
"13881","species","Hypericum atomarium","Boiss.","","","","13",""
"13880","species","Teucrium capitatum","L.","","","","13",""
"13879","species","Teucrium polium","L.","",";Пепељуша;Pepeljuša;;;","","13",""
"13878","species","Woodsia ilvensis","(Linnaeus) R. Brown         ","","","","11",""
"13877","species","Woodsia alpina","(Bolton) Gray          ","","","","11",""
"13876","genus","Woodsia","","","","","11",""
"13875","species","Matteuccia struthiopteris","(L.) Tod.","","Ostrich fern;Стела, бујадика;;Smeđa stela;Stela, bujadika;","","11","Onoclea struthiopteris"
"13874","genus","Matteuccia","","","","","11",""
"13873","species","Gymnocarpium robertianum","(Hoffm.) Newman","",";Жлездаста папрат;Žlezdasta paprat;Vapnenačka lastreja;;","","11",""
"13872","species","Gymnocarpium dryopteris","(L.) Newman","","Oak Fern;Храстова папрат, храстовка, глатка папрат;Hrastova paprat, hrastovka, glatka paprat;Kisela lastreja, glatka paprat;;","","11",""
"13871","genus","Gymnocarpium","","","","","11",""
"13870","species","Cystopteris alpina","(Lamarck) Desvaux","","Alpine bladder fern;Алпска папрат;Alpska paprat;Planinska papratka;;","","11","Cystopteris fragilis subsp. alpina"
"13869","species","Cystopteris montana","(Lam.) Desv.","","Mountain bladder fern;Планинска крта папрат;Planinska krta paprat;Brdska papratka;;","","11",""
"13868","species","Cystopteris fragilis","(L.) Bernh.","","Fragile fern, brittle fern;Крта папрат;Krta paprat;Nježna papratka;Krhka papratka;","","11",""
"13867","genus","Cystopteris","","","","","11",""
"13866","species","Athyrium filix-femina","(L.) Roth","","Lady fern;Женска папрат, бујадика, шумска папратка;;Ženska bujadika;;Navala sitna","","11",""
"13865","genus","Athyrium","","","","","11",""
"13864","family","Woodsiaceae","","","","","11",""
"13863","species","Thelypteris limbosperma","(All.) H. P. Fuchs        ","",";Брдска зеленка;Brdska zelenka;;;","","11",""
"13862","species","Thelypteris palustris","Schott           ","",";Мочварна папрат, барска папрат;Močvarna paprat, barska paprat;;;","","11",""
"13861","species","Thelypteris quelpaertensis","(Christ) Ching          ","",";Зеленка;Zelenka;;;","","11",""
"13860","genus","Thelypteris","","","","","11",""
"13859","species","Phegopteris connectilis","(Michx.) Watt","","Northern beech fern;Букова папрат, буковчица;Bukova paprat, bukovčica;Bukova zelenka;;","","11","Thelypteris phegopteris;Dryopteris phegopteris"
"13858","genus","Phegopteris","","","","","11",""
"13857","family","Thelypteridaceae","","","","","11",""
"13856","species","Paragymnopteris marantae","(L.) K. H. Shing","","Hardy cloak fern;Пљевика, серпентински вођерак;Pljevika, serpentinski vođerak;Ljuskasta pljevika;;","","11","Cheilanthes marantae"
"13855","genus","Paragymnopteris","","","","","11",""
"13854","species","Allosorus persicus","","","","","11","Cheilanthes persica"
"13853","genus","Cheilanthes","","","","","11",""
"13852","family","Sinopteridaceae","","","","","11",""
"13851","species","Polypodium vulgare","L.","",";Ослад, слатка папрат;Oslad, slatka paprat;Obična oslad;;","","11",""
"13850","genus","Polypodium","","","","","11",""
"13849","family","Polypodiaceae","","","","","11",""
"13848","species","Polystichum setiferum","(Forskál) Woynar","","Soft shield-fern;Чекињаста папрат;;Čekinjava papratnjača;;","","11","Dryopteris setifera;Polysticum angulare"
"13847","species","Polystichum lonchitis","(L.) Roth","","Holly-fern;Оштра папрат;Oštra paprat;Kopljasta papratnjača;;","","11",""
"13846","species","Polystichum braunii","(Spenner) Fée","","Braun's hollyfern;Браунова папрат;Braunova paprat;Dlakava papratnjača;;","","11","Dryopteris braunii"
"13845","species","Polystichum aculeatum","(L.) Roth","","Hard shield-fern;Папратњача, зимска папрат, крпаста папрат;Papratnjača, zimska paprat, krpasta paprat;Bodljikava papratnjača;;","","11",""
"13844","genus","Polystichum","","","","","11",""
"13843","species","Dryopteris villarii","(Bellardi) Woynar ex Schinz & Thell.","","Rigid Buckler Fern;Папратка, мала папрат;;Mirisava paprat;;","","11",""
"13842","species","Dryopteris pallida","(Bory) Fomin","",";;;Blijeda paprat;;","","11",""
"13841","species","Dryopteris filix-mas","(L.) Schott","","Male fern;Обична папрат, навала, бујатка, мушка папрат;Obična paprat, navala, bujatka, muška paprat;Šumska paprat, navala;;","","11",""
"13840","species","Dryopteris dilatata","(Hoffm.) A. Gray","","Broad buckler-fern;Широколисна папрат;Širokolisna paprat;Širokolistna paprat;Velika paprat;","","11",""
"13839","species","Dryopteris cristata","(L.) A. Gray","","Crested wood fern;Чешљаста папрат;Češljata paprat;Krestava paprat;;","","11",""
"13838","species","Dryopteris carthusiana","(Vill.) H. P. Fuchs","","Spinulose wood fern;Бодљикава папрат, тресетна папрат;Tresetna paprat;Tresetna paprat;;","","11","Nephrodium spinulosum;Polystichum spinulosum"
"13837","species","Dryopteris affinis","(Lowe) Fraser-Jenk.","","Scaly male fern, golden-scaled male fern;Златна љуспаста папрат;Zlatna ljuspasta paprat;Srodna paprat;;","","11",""
"13835","genus","Dryopteris","","","","","11",""
"13834","family","Dryopteridaceae","","","","","11",""
"13833","species","Pteridium aquilinum","(L.) Kuhn","","Eagle fern;Бујад, обична папрат, орлова папрат;Bujad, obična paprat, orlova paprat;Orlovska bujad;;","","11",""
"13832","genus","Pteridium","","","","","11",""
"13831","family","Dennstaedtiaceae","","","","","11",""
"13830","species","Cryptogramma crispa","(L.) R. Br. ex Hooker","","Parsley fern;Разнолист;Raznolist;;;","","11",""
"13829","genus","Cryptogramma","","","","","11",""
"13828","family","Cryptogrammaceae","","","","","11",""
"13827","species","Blechnum spicant","(L.) Sm., non Roth","","Deer fern;Ребрача, ребраста папрат;Rebrača, rebrasta paprat;Vlasasta rebrača;;","","11",""
"13826","genus","Blechnum","","","","","11",""
"13825","family","Blechnaceae","","","","","11",""
"13824","species","Asplenium sagittatum","(DC.) Bange","","Mule's Fern;Стреличаста јеленска папрат;;Streličasta slezenica, sredozemni jelenak;Streličasta slezenica;Streličasta slezenica","","11","Asplenium hemionitis;Phyllitis sagittata"
"13823","species","Asplenium hybridum","(Milde) Bange","","Dalmatian spleenwort;Хибридна слезеница;Hibridna slezenica;Križana slezenica, zlatinjak;;","","11","Phyllitis hybrida;Scolopendrium hybridum;Ceterach reichardtii"
"13822","species","Asplenium scolopendrium","L.","","Hart's-tongue fern;Јелењи језик, јеленска папрат;Jelenak, jelenji jezik, jelenska paprat;Jelenak, obična slezenica;;","","11","Phyllitis scolopendrium;Scolopendrium officinarum"
"13821","species","Asplenium ceterach","L.","","Rustyback fern;Златна папрат, обична златарица;Zlatna paprat, obična zlatarica;Ljekovita slezenica;;","","11","Ceterach officinarum;Ceterach officinarum var. crenatum"
"13820","species","Asplenium viride","Hudson","","Green spleenwort;Рибица, зелена папратка;Ribica, zelena papratka;Zelena slezenica;;","","11","Asplenium ramosum;Asplenium trichomanes-ramosum"
"13819","species","Asplenium trichomanes","L.","","Maidenhair spleenwort;Папратка, папратац, округла слезница, слезиница златаста;Papratka, papratac, okrugla sleznica, slezinica zlatasta;Smeđa slezenica, mala papratka;;","","11",""
"13818","species","Asplenium septentrionale","(L.) Hoffm.","","Forked spleenwort;Власаста слезеница, разграната папратка;Vlasasta slezenica;Sjeverna slezenica;;","","11",""
"13817","species","Asplenium ruta-muraria","L.","","Wall-rue;Камењача, зидна слезеница;Kamenjača, zidna slezenica;Zidna slezenica;;","","11",""
"13816","subspecies","Asplenium adiantum-nigrum onopteris","(L.) Heufl.","","Irish spleenwort;Шиљата слезеница;;Šiljasta slezenica;Šiljasta slezenica;Šiljasta slezenica","","","Asplenium acutum;Asplenium onopteris"
"13815","species","Asplenium lepidum","C. Presl","","Spleenwort;Слезеница;Slezenica;Prhutava slezenica;;","","11",""
"13814","species","Asplenium fissum","Kit. ex Willd.","","Divided spleenwort;Расцепкана слезиница;Rascepkana slezinica;Rascjepkana slezenica;;","","11","Asplenium angustifolium"
"13812","species","Asplenium adulterinum","Milde","","Adulterated spleenwort, Corrupt spleenwort;;;;;","","11",""
"13810","genus","Asplenium","","","","","11",""
"13809","family","Aspleniaceae","","","","","11",""
"13808","species","Adiantum capillus-veneris","L.","","Maidenhair fern;Венерине власи, госпина коса;Venerine vlasi, gospina kosa;Gospin vlas;;","","11",""
"13807","genus","Adiantum","","","","","11",""
"13806","family","Adiantaceae","","","","","11",""
"13805","order","Polypodiales","Bercht. & J. Presl","","","","11",""
"13804","species","Ophioglossum vulgatum","L.","","Southern adderstongue;Змијски језик, змијски једнолистак;Zmijski jezik, zmijski jednolistak;;;","","11",""
"13803","genus","Ophioglossum","","","","","11",""
"13802","species","Botrychium multifidum","(S. G. Gmelin) Rupr.        ","",";Дељени месечинац, гранати месечинац, перолисни месечинац;Deljeni mesečinac, granati mesečinac, perolisni mesečinac;;;","","11",""
"13801","species","Botrychium lunaria","(L.) Sw.","","Moonwort;Обични месечинац;Obični mesečinac;Mjesečinac;;","","","Osmunda lunaria"
"13800","genus","Botrychium","","","","","11",""
"13799","family","Ophioglossaceae","","","","","11",""
"13798","order","Ophioglossales","Link","","","","11",""
"13797","species","Salvinia natans","(L.) All.","","Floating fern;Водена папрат, пливајућа салвинија;Vodena paprat, plivajuća salvinija;Plivajuća nepačka;;","","11",""
"13796","genus","Salvinia","","","","","11",""
"13795","family","Salviniaceae","Martinov","","","","11",""
"13794","species","Pilularia globulifera","L.","","Pillwort;Лоптарка;Loptarka;Kuglasta loptarka;;","","11",""
"13793","genus","Pilularia","","","","","11",""
"13792","species","Marsilea quadrifolia","L.","","Pepperwort, Water clover;Четворолисна розноротка, четворочлана детелина;Četvoročlana detelina;Četverolisna raznorotka;Roznorotka;Četvorolisna roznorotka","","11",""
"13791","genus","Marsilea","","","","","11",""
"13790","family","Marsileaceae","","","","","11",""
"13789","species","Azolla cristata","Kaulf.           ","",";Азола мексичка, азола ситна;Azola meksička, azola sitna;;;","","",""
"13788","species","Azolla filiculoides","Lam.           ","",";Азола северноамеричка, азола велика;Azola severnoamerička, azola velika;;;","","",""
"13787","genus","Azolla","","","","","",""
"13786","family","Azollaceae","","","","","",""
"13784","class","Polypodiopsida","Cronquist & al.","","","","",""
"13783","subphylum","Pteridophytina","B. Boivin","","","","",""
"13782","species","Taxus baccata","L.","","Common yew;Тиса, јеличица;Tisa, jeličica;;;","","12",""
"13781","genus","Taxus","","","","","12",""
"13780","family","Taxaceae","","","","","12",""
"13779","species","Pseudotsuga menziesii","(Mirb.) Franco","","Douglas-fir;Дуглазија обична, америчка;Duglazija obična, američka;;;","","12",""
"13778","genus","Pseudotsuga","","","","","12",""
"13777","species","Pinus cembra","L.","","Swiss stone pine;Алпски бор, швајцарски бор, лимба;;Alpski bor;Alpski bor;Švajcarski bor, limba","","12",""
"13776","subspecies","Pinus nigra banatica","Georgescu & Ionescu","",";Црни бор, банатски;Crni bor, banatski;;;","","12",""
"13775","subspecies","Pinus nigra gočensis","(Đorđević) Vidaković","",";Црни бор, гочски;Crni bor, gočski;;;","","12",""
"13774","subspecies","Pinus nigra nigra","(Arn., Hayek)","","Austrian pine;Црни бор, илирски (аустријски);Crni bor, austrijski;Crni bor, gluhi bor;;","","12","Pinus austriaca"
"13773","subspecies","Pinus nigra drinana","Gajić, Tucović et Vasiljević     ","",";Црни бор, дрински;Crni bor, drinski;;;","","12",""
"13772","species","Pinus sylvestris","L.","","Scots pine;Бели Бор;Beli Bor;Šumski bor, luč, crveni bor;;","","12",""
"13771","species","Pinus peuce","Griseb.","","Macedonian pine;Молика;Molika;;;","","12",""
"13770","subspecies","Pinus nigra pallasiana","(Lamb.) Holmboe","","Crimean Pine;Црни бор, кримски;Crni bor, krimski;;;","","12",""
"13769","species","Pinus nigra","J. F. Arnold","","Black Pine;Црни бор;Crni bor;Crni bor;;","","12",""
"13768","species","Pinus mugo","Turra","","Mountain pine;Планински бор, кривуљ;Patuljasti bor, krivulj;Planinski bor, bor krivulj, borić;Planinski bor;Borić, krivulj","","12",""
"13767","species","Pinus heldreichii","Christ.","","Bosnian pine;Муника, бор смрч;Munika, bor smrč;Munika;Munika;","","12",""
"13766","genus","Pinus","","","Pines;Борови;Borovi;;;","","12",""
"13765","species","Picea omorika","(Pančić) Purkyne","",";Панчићева оморика, омора, фрења;Pančićeva omorika, omora, frenja;;;","","12",""
"13764","species","Picea abies","(L.) Karsten","","Norway spruce;Смрча, смрека;Smrča, smreka;;;","","12","Picea excelsa"
"13763","genus","Picea","","","","","12",""
"13762","species","Larix kaempferi","(Lamb.) Carriére","","Japanese larch;Јапански ариш;Japanski ariš;;;","","12",""
"13761","species","Larix decidua","Mill.","","European larch;Ариш;Ariš;;;","","12",""
"13760","genus","Larix","","","","","12",""
"13759","species","Abies borisii-regis","Matff.","","King Boris fir;;;;;","","12",""
"13758","species","Abies alba","Miller","","Silver fir;Јела;Jela;;;","","12",""
"13757","genus","Abies","","","","","12",""
"13756","family","Pinaceae","","","","","12",""
"13755","species","Thuja occidentalis","L.           ","",";Туја, западна (америчка);Tuja, zapadna (američka);;;","","12",""
"13754","genus","Thuja","","","","","12",""
"13753","species","Platycladus orientalis","(L.) Franco","","Chinese thuja, Oriental arborvitae;Кинеска туја;Tuja;;;","","12","Thuja orientalis"
"13752","genus","Platycladus","","","","","12",""
"13751","species","Juniperus virginiana","(L.) Schrad.          ","",";Вирџинијска клека;Virdžinijska kleka;;;","","12",""
"13750","species","Juniperus horizontalis","Moench           ","",";Пузећа сомина;Puzeća somina;;;","","12",""
"13749","species","Juniperus chinensis","L.           ","",";Кинеска боровица;Kineska borovica;;;","","12",""
"13748","species","Juniperus sabina","L.","",";Планинска клека;Planinska kleka;;;","","12",""
"13747","species","Juniperus oxycedrus","L.","","Prickly juniper;Смрич, црвена клека;Smrič, crvena kleka;;;","","12",""
"13746","species","Juniperus foetidissima","Willd.","","Stinking juniper;Миришљава клека, смрделика;Mirišljava kleka, smrdelika;;;","","12",""
"13745","species","Juniperus excelsa","Bieb.","","Greek juniper;Фоја;Foja;;;","","12",""
"13744","species","Juniperus communis","L.","","Common juniper;Боровица;Borovica;;;","","12",""
"13743","genus","Juniperus","","","","","12",""
"13742","family","Cupressaceae","","","","","12",""
"13741","order","Pinales","","","","","12",""
"13740","class","Pinopsida","Burnett","","","","12",""
"13738","species","Riccia fluitans","L.           ","",";Пливајућа јетрењача;Plivajuća jetrenjača;;;","","8",""
"13737","species","Ricciocarpos natans","(L.) Corda          ","",";Плутајућа јетрењача;Plutajuća jetrenjača;;;","","8",""
"13736","genus","Ricciocarpos","","","","","8",""
"13735","species","Riccia sorocarpa","Bisch.           ","","","","8",""
"13734","species","Riccia glauca","L.           ","","","","8",""
"13733","species","Riccia frostii","Austin","",";Фростова пливајућа јетрењача;;;;","","8",""
"13732","species","Riccia crystallina","L.           ","",";Кристална јетрењача;Kristalna jetrenjača;;;","","8",""
"13731","species","Riccia crinita","Taylor           ","",";Маљава јетрењача;Maljava jetrenjača;;;","","8",""
"13730","genus","Riccia","","","","","8",""
"13729","family","Ricciaceae","","","","","8",""
"13728","species","Preissia quadrata","(Scop.) Nees          ","","","","8",""
"13727","genus","Preissia","","","","","8",""
"13726","species","Marchantia paleacea","Bertol.           ","","","","8",""
"13725","species","Marchantia polymorpha","L.","","Common liverwort;Звездаста јетрењача;Zvezdasta jetrenjača;;;","","8",""
"13724","genus","Marchantia","","","","","8",""
"13723","family","Marchantiaceae","","","","","8",""
"13722","species","Conocephalum conicum","(L.) Dumort.","","Great scented liverwort;;;;;","","8",""
"13721","genus","Conocephalum","","","","","8",""
"13720","family","Conocephalaceae","","","","","8",""
"13719","species","Reboulia hemisphaerica","(L.) Raddi          ","","","","8",""
"13718","genus","Reboulia","","","","","8",""
"13717","species","Mannia triandra","(Scop.) Grolle          ","",";Планинска јетрењача;Planinska jetrenjača;;;","","8",""
"13716","species","Mannia pilosa","(Hornem.) Frye & L. Clark       ","",";Алпска јетрењача;Alpska jetrenjača;;;","","8",""
"13715","species","Mannia fragrans","(Balb.) Frye & L. Clark       ","",";Мирисна јетрењача;Mirisna jetrenjača;;;","","8",""
"13714","genus","Mannia","","","","","8",""
"13713","family","Aytoniaceae","","","","","8",""
