Kingdom,Subkingdom,Infrakingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Subtribe,Genus,Species,"Species Complex",Subspecies,ID,Author,"Taxon data is restricted","Taxon is allochthonous","Taxon is invasive","(old) FaunaEuropea ID","FaunaEuropea ID",Stages,"Conservation Legislations","Other Conservation Documents","Red Lists","Uses Atlas Codes","Native Name - Bosanski","Native Name - English","Native Name - Croatian","Native Name - Montenegrin","Native Name - Serbian (Cyrillic)","Native Name - Serbian (Latin)","Description - Bosanski","Description - English","Description - Croatian","Description - Montenegrin","Description - Serbian (Cyrillic)","Description - Serbian (Latin)"
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,"Catocala nupta",,,506,"(Linnaeus, 1767)",No,No,No,446669,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,"Catocala lupina",,,505,"Herrich-Schäffer, 1851",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,"Catocala hymenaea",,,504,"(Denis & Schiffermuller, 1775)",No,No,No,446664,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,"Catocala fulminea",,,503,"(Scopoli, 1763)",No,No,No,446652,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,"Catocala fraxini",,,502,"(Linnaeus, 1758)",No,No,No,446665,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,"Catocala eutychea",,,501,"Treitschke, 1835",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,"Catocala elocata",,,500,"(Esper, 1787)",No,No,No,446671,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,"Catocala electa",,,499,"(Vieweg, 1790)",No,No,No,446670,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,"Catocala diversa",,,498,"(Geyer, 1828)",No,No,No,446663,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,"Catocala disjuncta",,,497,"(Geyer, 1828)",No,No,No,446656,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,"Catocala dilecta",,,496,"(Hubner, 1808)",No,No,No,446676,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,"Catocala conversa",,,495,"(Esper, 1783)",No,No,No,446658,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,"Catocala coniuncta",,,494,"(Esper, 1787)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,"Catocala adultera",,,493,"Ménétriés, 1856",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Catocala,,,,492,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Arytrura,"Arytrura musculus",,,491,"(Ménétriés, 1859)",No,No,No,,,"Egg; Larva; Pupa; Adult","Habitat, Annex 2; Habitat, Annex 4; Bern Resolution 6",,,No,,,,,"Мишолика совица",,,,,,"<strong>Опис: </strong>Крила су сиве или сиво-браон боје. На спољној ивици оба пара крила уочава се нешто шири, светлији појас. Средишњи део предњих крила красе две танке, жућкасте линије између којих је кратка жута цртица или нешто крупнија (дискална) тачка. Једна жута линија се наставља и дуж задњих крила лептира. Током мировања крила су склопљена, некада благо раширена.<br /><strong>Станиште:</strong> Не постоји довољно података о стаништима која овај лептир насељава, а претпоставља се да је врста терцијерни реликт, насељен на подручју Европе у периоду интерглацијала. Подаци из околних држава указују да се врста среће на тешко приступачним, влажним стаништима, тресавама и мочварама са врбом. Изгледа да се гусенице хране врбом ивом (<em>Salix cinerea</em>), иако постоје подаци да су јединке гајене на другим врстама врбе или на тополи (<em>Populus</em> sp.). Одрасле јединке се јављају крајем јуна и лете током јула, а лептир презимљава као гусеница.<br /><strong>Распрострањење у Србији:</strong> У Србији постоји само пар налаза ове врсте који је забележио Драган Вајганд у Челареву. Потребно је детаљније истражити мочварна станишта у околини Челарева, али је могуће врсту наћи и на другим подручјима у Војводини.<br /><strong>Сличне врсте:</strong> Ово је лако препознатљив лептир и једини је европски представник из рода <em>Arytrura</em>. Могућа је замена са сличним врстама из породице совица (Noctuidae), али се обично јасно разликује по танким, жутим линијама дуж крила. Пошто некада држи крила отворена, мало наликује и на неке представнике породице земљомерки (Geometridae), али се лако распознаје по робуснијој грађи тела.",
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,Arytrura,,,,490,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Erebinae,,,,,,,489,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Calpinae,,,Calyptra,"Calyptra thalictri",,,488,"(Borkhausen, 1790)",No,No,No,446806,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Calpinae,,,Calyptra,,,,487,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Calpinae,,,,,,,486,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Boletobiinae,,,Parascotia,"Parascotia fuliginaria",,,485,"(Linnaeus, 1761)",No,No,No,446782,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Boletobiinae,,,Parascotia,,,,484,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Boletobiinae,,,,,,,483,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Aventiinae,,,Laspeyria,"Laspeyria flexula",,,482,"(Denis & Schiffermuller, 1775)",No,No,No,446776,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Aventiinae,,,Laspeyria,,,,481,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Aventiinae,,,,,,,480,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Rhyparia,"Rhyparia purpurata",,,479,"(Linnaeus, 1758)",No,No,No,446983,,"Egg; Larva; Pupa; Adult",,,,No,,"purple tiger",,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Rhyparia,,,,478,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Dysauxes,"Dysauxes punctata",,,477,"(Fabricius, 1781)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Dysauxes,"Dysauxes famula",,,476,"(Freyer, 1836)",No,No,No,446946,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Dysauxes,"Dysauxes ancilla",,,475,"(Linnaeus, 1767)",No,No,No,446945,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Dysauxes,,,,474,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Amata,"Amata phegea",,,473,"(Linnaeus, 1758)",No,No,No,446950,,"Egg; Larva; Pupa; Adult",,,,No,,"nine-spotted moth",,,"белопегави овнић","belopegavi ovnić",,,,,"<strong>Опис: </strong>Крила су црна, са плавичастим или зенелнкастим одсјајем и девет упадљивих, белих тачака. Најсличнија је врсти<em> </em><a href=""https://biologer.rs/sr/groups/29/species/15916""><em>Amata kruegeri</em></a>, од које се разликује по изгледу белих тачкица на задњим крилима. Код <em>A. phegea</em> су оне исте величине, или је она ближе корену крила мања и често подељена на две тачке. Код <em>А. kruegeri</em> је тачка у бази крила увек знатно већа од спољне. Ипак треба имати на уму да су код женке тачке нешто крупније, па је идентификација нешто тежа. Поред тога, ова врста подсећа на представнике породице Zygaenidae, али за разлику од њих никада не може да склопи крила током мировања.<br /><strong>Екологија:</strong> Ову врсту лептира срећемо на различитим заклоњеим стаништима, најчешће покрај шума и жбуња. Гусенице се прехрањују различитим врстама зељастих биљака, као што су <em>Plantago</em>, <em>Rumex</em>, <em>Galium</em>, <em>Taraxacum</em>,… Белопегави овнић врста имитира отровне лептире из породице Zygaenidae, као што је врста <a href=""https://biologer.rs/sr/groups/29/species/14773""><em>Zygaena ephialtes</em></a>. Имитирајући отровне лептире смањује се негативан утицај предатора, који су навикли да избегавају неукусан/отрован плен.<br /><strong>Распрострањеност:</strong> Насељава јужне и делове централне Европе, као и источну Азију до Кавказа. У Србији је бележен широм државе.","<strong>Opis: </strong>Krila su crna, sa plavičastim ili zenelnkastim odsjajem i devet upadljivih, belih tačaka. Najsličnija je vrsti<em> </em><a href=""https://biologer.rs/sr-Latn/groups/29/species/15916""><em>Amata kruegeri</em></a>, od koje se razlikuje po izgledu belih tačkica na zadnjim krilima. Kod <em>A. phegea</em> su one iste veličine, ili je ona bliže korenu krila manja i često podeljena na dve tačke. Kod <em>A. kruegeri</em> je tačka u bazi krila uvek znatno veća od spoljne. Ipak treba imati na umu da su kod ženke tačke nešto krupnije, pa je identifikacija nešto teža. Pored toga, ova vrsta podseća na predstavnike porodice Zygaenidae, ali za razliku od njih nikada ne može da sklopi krila tokom mirovanja.<br /> <strong>Ekologija:</strong> Ovu vrstu leptira srećemo na različitim zaklonjeim staništima, najčešće pokraj šuma i žbunja. Gusenice se prehranjuju različitim vrstama zeljastih biljaka, kao što su <em>Plantago</em>, <em>Rumex</em>, <em>Galium</em>, <em>Taraxacum</em>,… Belopegavi ovnić vrsta imitira otrovne leptire iz porodice Zygaenidae, kao što je vrsta <a href=""https://biologer.rs/sr-Latn/groups/29/species/14773""><em>Zygaena ephialtes</em></a>. Imitirajući otrovne leptire smanjuje se negativan uticaj predatora, koji su navikli da izbegavaju neukusan/otrovan plen.<br /> <strong>Rasprostranjenost:</strong> Naseljava južne i delove centralne Evrope, kao i istočnu Aziju do Kavkaza. U Srbiji je beležen širom države.<br /><br />"
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Amata,"Amata kruegeri",,,472,"(Ragusa, 1904)",No,No,No,446952,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Amata,,,,471,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Thumatha,"Thumatha senex",,,470,"(Hubner 1808)",No,No,No,446899,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Thumatha,,,,469,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Paidia,"Paidia griseola",,,468,"Rothschild, 1933",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Paidia,,,,467,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Nudaria,"Nudaria mundana",,,466,"(Linnaeus, 1761)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Nudaria,,,,465,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Miltochrista,"Miltochrista miniata",,,464,"(Forster, 1771)",No,No,No,446884,,"Egg; Larva; Pupa; Adult",,,,No,,,,,"црвена медоњица","crvena medonjica",,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Miltochrista,,,,463,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Setina,"Setina roscida",,,462,"(Denis & Schiffermuller, 1775)",No,No,No,446908,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Setina,"Setina irrorella",,,461,"(Linnaeus, 1758)",No,No,No,446903,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Setina,,,,460,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Pelosia,"Pelosia obtusa",,,459,"(Herrich-Schaffer 1852)",No,No,No,446939,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Pelosia,"Pelosia muscerda",,,458,"(Hufnagel, 1766)",No,No,No,446938,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Pelosia,,,,457,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Lithosia,"Lithosia quadra",,,456,"(Linnaeus, 1758)",No,No,No,446934,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Lithosia,,,,455,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Eilema,"Eilema uniola",,,454,"(Rambur, 1866)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Eilema,"Eilema sororcula",,,453,"(Hufnagel, 1766)",No,No,No,446927,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Eilema,"Eilema pygmaeola",,,452,"(Doubleday 1847)",No,No,No,446923,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Eilema,"Eilema pseudocomplana",,,451,"(Daniel, 1939)",No,No,No,446918,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Eilema,"Eilema palliatella",,,450,"(Scopoli, 1763)",No,No,No,446922,,"Egg; Larva; Pupa; Adult",,,,No,,,,,"једнобојна медоњица","jednobojna medonjica",,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Eilema,"Eilema lutarella",,,449,"(Linnaeus, 1758)",No,No,No,446925,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Eilema,"Eilema lurideola",,,448,"(Zincken, 1817)",No,No,No,446916,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Eilema,"Eilema griseola",,,447,"(Hubner 1803)",No,No,No,446915,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Eilema,"Eilema depressa",,,446,"(Esper, 1787)",No,No,No,446913,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Eilema,"Eilema costalis",,,445,"(Zeller, 1847)",No,No,No,446919,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Eilema,"Eilema complana",,,444,"(Linnaeus, 1758)",No,No,No,446917,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Eilema,"Eilema caniola",,,443,"(Hubner, 1808)",No,No,No,446921,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Eilema,,,,442,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Cybosia,"Cybosia mesomella",,,441,"(Linnaeus, 1758)",No,No,No,446942,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Cybosia,,,,440,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Atolmis,"Atolmis rubricollis",,,439,"(Linnaeus, 1758)",No,No,No,446936,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Atolmis,,,,438,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Utetheisa,"Utetheisa pulchella",,,437,"(Linnaeus, 1758)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Utetheisa,,,,436,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Euplagia,"Euplagia quadripunctaria",,,435,"(Poda, 1761)",No,No,No,447054,,"Egg; Larva; Pupa; Adult","Habitat, Annex 2; Habitat, Annex 4; Bern Resolution 6",,,No,,,,,"Руска медоњица","Ruska medonjica",,,,,"<strong>Опис:</strong> Горња крила су црна, са белим тракама, док су доња крила јарко црвена са црним тачкама. Док мирује, наликује троуглу пошто крила држи склопљено, тако да обично можемо видети само горња крила. Боја тела прати боју крила, при чему су глава и груди црно-бели, а стомак црвен. Са доње стране крила су пастелних боја, наранџасте до црвене нијансе. Распон крила је око 50 mm.<br /><strong>Станиште: </strong>Ово је честа врста лептира која настањује различита станишта: делове уз ивице шума, шумске чистине, области покрај река, заклоњене делове у клисурама и кањонима, путеве… Одрасли лептири се срећу и преко дана и често се виђају на цветовима високих зељастих биљака, као што су <em>Eupatorium cannabinum</em>и <em>Sambucus ebulus</em>. Гусенице су полифагне и прехрањују се биљкама из различитих родова: <em>Cirsium</em>, <em>Carduus</em>, <em>Lamium</em>, <em>Urtica</em>, <em>Epilobium</em>, <em>Corylus</em>, <em>Fagus</em>, <em>Quercus</em>, <em>Lonicera</em> и <em>Rubus.</em> Лети од почетка јула до септембра, а презимљава у стадијуму младе гусенице.<br /><strong>Распрострањење у Србији:</strong> Овог лептира налазимо у највећем делу Србије, од Фрушке горе на северу, до крајњег југа.<br /><strong>Сличне врсте:</strong> Једино га можете помешати са нешто ређим врстама из породице Erebidae: <em>Parasemia plantaginis</em> и <em>Callimorpha dominula</em>. Међутим, разлике су јасно уочљиве у изгледу и распореду белих трака на горњим крилима.","<strong>Opis:</strong> Gornja krila su crna, sa belim trakama, dok su donja krila jarko crvena sa crnim tačkama. Dok miruje, nalikuje trouglu pošto krila drži sklopljeno, tako da obično možemo videti samo gornja krila. Boja tela prati boju krila, pri čemu su glava i grudi crno-beli, a stomak crven. Sa donje strane krila su pastelnih boja, narandžaste do crvene nijanse. Raspon krila je oko 50 mm.<br /> <strong>Stanište: </strong>Ovo je česta vrsta leptira koja nastanjuje različita staništa: delove uz ivice šuma, šumske čistine, oblasti pokraj reka, zaklonjene delove u klisurama i kanjonima, puteve… Odrasli leptiri se sreću i preko dana i često se viđaju na cvetovima visokih zeljastih biljaka, kao što su <em>Eupatorium cannabinum</em>i <em>Sambucus ebulus</em>. Gusenice su polifagne i prehranjuju se biljkama iz različitih rodova: <em>Cirsium</em>, <em>Carduus</em>, <em>Lamium</em>, <em>Urtica</em>, <em>Epilobium</em>, <em>Corylus</em>, <em>Fagus</em>, <em>Quercus</em>, <em>Lonicera</em> i <em>Rubus.</em> Leti od početka jula do septembra, a prezimljava u stadijumu mlade gusenice.<br /> <strong>Rasprostranjenje u Srbiji:</strong> Ovog leptira nalazimo u najvećem delu Srbije, od Fruške gore na severu, do krajnjeg juga.<br /> <strong>Slične vrste:</strong> Jedino ga možete pomešati sa nešto ređim vrstama iz porodice Erebidae: <em>Parasemia plantaginis</em> i <em>Callimorpha dominula</em>. Međutim, razlike su jasno uočljive u izgledu i rasporedu belih traka na gornjim krilima."
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Euplagia,,,,434,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Callimorpha,"Callimorpha dominula",,,433,"(Linnaeus, 1758)",No,No,No,447055,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Callimorpha,,,,432,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Arctia,"Arctia villica",,,431,"(Linnaeus, 1758)",No,No,No,446961,,"Egg; Larva; Pupa; Adult",,,,No,,"cream-spot tiger",,,"црна медоњица","crna medonjica",,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Noctuoidea,Erebidae,Arctiinae,,,Arctia,"Arctia festiva",,,430,"(Hufnagel, 1766)",No,No,No,446962,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
